isBasicEconomy,isRefundable,isNonStop,totalFare,departure_hour,departure_day,departure_month,days_to_departure,DISTANCE
False,False,False,165.2,1,Thursday,9,44,2474
False,False,False,524.31,20,Monday,10,43,347
True,False,False,132.61,14,Monday,10,8,2494
False,False,False,346.61,7,Tuesday,9,51,9
False,False,False,211.2,13,Tuesday,8,27,5918
False,False,False,179.59,20,Monday,10,29,2644
False,False,False,458.6,13,Friday,9,9,1313
True,False,False,100.6,23,Sunday,9,26,1104
False,False,False,737.11,11,Monday,9,20,7879
False,False,False,621.6,19,Sunday,7,23,2052
False,False,True,133.6,13,Saturday,9,52,179
False,False,True,285.6,21,Wednesday,7,21,1933
False,False,False,621.6,21,Wednesday,8,8,1020
False,False,False,507.21,15,Friday,9,49,2946
False,False,False,711.29,18,Tuesday,8,37,1739
False,False,False,352.2,12,Saturday,9,42,2756
False,False,False,127.6,21,Wednesday,6,10,531
False,False,False,95.16,13,Thursday,5,32,458
False,False,False,552.6,3,Friday,9,36,675
False,False,False,365.6,11,Monday,9,38,583
False,False,False,396.1,17,Saturday,6,15,1008
False,False,False,848.6,12,Sunday,5,22,2256
True,False,False,318.6,13,Wednesday,11,32,2023
False,False,False,246.1,14,Tuesday,7,22,3826
False,False,True,178.6,10,Thursday,7,21,2185
False,False,False,307.6,22,Tuesday,9,9,3847
False,False,False,394.2,12,Friday,6,4,1021
True,False,True,183.6,0,Friday,10,19,5841
True,False,False,147.6,21,Tuesday,10,32,8552
False,False,False,203.58,11,Friday,10,14,5542
False,False,True,291.6,23,Tuesday,5,30,5372
False,False,False,490.6,5,Tuesday,6,58,1539
False,False,False,303.08,10,Saturday,7,19,2922
False,False,False,181.6,11,Friday,7,10,1499
False,False,False,342.19,10,Friday,6,17,4231
False,False,False,368.6,23,Monday,10,5,4142
False,False,False,306.62,6,Saturday,10,47,136
False,False,False,257.6,19,Saturday,9,9,4797
False,False,False,294.01,15,Friday,6,7,7251
True,False,False,210.1,19,Wednesday,8,4,781
False,False,True,428.6,11,Saturday,5,20,1658
True,False,False,211.6,12,Tuesday,8,3,1018
False,False,True,288.6,19,Sunday,10,32,4074
False,False,False,637.2,14,Saturday,7,12,2189
False,False,False,102.61,16,Tuesday,11,44,1010
False,False,False,304.59,19,Wednesday,5,14,2748
True,False,False,127.6,10,Saturday,10,40,2588
False,False,False,153.58,10,Tuesday,10,9,4396
False,False,False,327.6,13,Friday,6,49,815
False,False,False,568.19,13,Wednesday,6,33,1995
False,False,False,262.59,12,Wednesday,7,41,191
False,False,False,436.6,19,Tuesday,10,48,989
False,False,True,361.6,22,Wednesday,9,3,2475
False,False,False,287.6,11,Sunday,9,19,2134
False,False,True,303.6,15,Friday,5,32,292
False,False,False,464.07,20,Saturday,9,24,6733
False,False,False,161.6,19,Tuesday,7,41,1006
True,False,False,262.2,15,Wednesday,8,54,2129
True,False,False,279.6,20,Monday,7,11,5520
False,False,False,267.19,17,Friday,9,43,1496
False,False,False,547.2,17,Saturday,5,25,296
False,False,True,285.6,12,Wednesday,7,32,3491
False,False,False,340.58,18,Friday,5,21,287
False,False,False,174.58,18,Friday,9,14,4569
False,False,False,181.6,12,Tuesday,7,17,2507
False,False,False,471.6,17,Saturday,9,20,3645
False,False,False,386.1,5,Sunday,10,49,415
False,False,False,579.61,18,Thursday,5,10,8260
False,False,False,267.58,9,Thursday,6,49,977
False,False,False,246.58,14,Thursday,9,55,3047
False,False,True,93.6,10,Wednesday,6,26,1185
False,False,False,421.7,2,Sunday,10,31,5217
False,False,False,443.09,15,Monday,8,17,1279
False,False,True,158.6,15,Monday,9,39,99
False,False,False,158.6,21,Wednesday,8,46,344
True,False,False,318.6,0,Thursday,6,45,4848
False,False,True,745.1,22,Thursday,6,34,662
False,False,True,528.6,21,Monday,6,19,9125
False,False,False,360.2,18,Thursday,8,56,5064
False,False,False,597.21,11,Sunday,5,31,436
False,False,False,157.6,11,Tuesday,6,37,359
False,False,True,508.6,17,Friday,4,7,3485
False,False,True,244.6,12,Tuesday,8,5,1114
False,False,False,742.0,18,Thursday,6,16,199
False,False,True,172.6,2,Friday,7,6,2740
True,False,False,123.1,10,Tuesday,9,33,3824
False,False,False,537.6,4,Saturday,9,10,778
True,False,False,107.6,19,Tuesday,9,18,7469
True,False,False,217.7,0,Saturday,10,50,1112
False,False,True,142.99,2,Tuesday,6,2,5227
False,False,False,389.61,16,Tuesday,10,6,845
False,False,False,181.6,10,Wednesday,8,41,9100
True,False,False,187.6,13,Thursday,8,3,2136
False,False,False,546.6,17,Saturday,7,22,1155
False,False,False,456.1,5,Thursday,6,48,7760
False,False,True,198.6,17,Monday,9,57,4588
False,False,False,288.6,19,Tuesday,9,58,3747
False,False,True,168.61,13,Sunday,9,49,1496
False,False,False,207.6,17,Friday,9,47,4942
False,False,True,188.6,20,Thursday,8,10,3812
False,False,False,647.2,11,Wednesday,5,26,496
False,False,True,407.1,13,Friday,8,48,6498
True,False,True,116.6,10,Tuesday,9,33,1985
False,False,False,216.7,10,Tuesday,9,18,2446
False,False,False,377.1,17,Monday,6,19,3963
False,False,True,332.6,16,Tuesday,10,16,755
False,False,True,194.6,18,Thursday,9,42,5885
False,False,True,338.61,21,Thursday,8,2,1947
False,False,False,477.59,19,Monday,7,37,6292
False,False,False,253.6,9,Monday,6,19,577
False,False,False,392.1,10,Wednesday,9,2,4348
False,False,False,191.1,14,Tuesday,8,25,4543
True,False,True,279.73,6,Saturday,9,43,641
False,False,True,324.6,16,Thursday,4,1,4086
False,False,True,418.6,5,Saturday,9,40,2081
False,False,False,242.58,15,Monday,11,40,1779
False,False,True,42.98,11,Wednesday,10,16,2286
True,False,True,168.61,15,Saturday,9,22,1136
False,False,False,346.61,14,Thursday,9,32,8502
False,False,True,578.6,23,Friday,6,28,285
False,False,False,417.2,6,Tuesday,9,55,901
False,False,False,747.2,10,Monday,6,47,5281
False,False,False,841.6,16,Saturday,8,6,2346
False,False,False,428.2,12,Sunday,6,52,3909
False,False,False,247.6,20,Monday,10,20,6894
False,False,False,467.6,5,Sunday,10,24,356
False,False,True,368.6,23,Friday,8,24,4154
False,False,True,244.6,0,Tuesday,9,44,5962
False,False,True,176.6,22,Friday,5,4,4802
False,False,False,367.2,23,Thursday,7,24,688
False,False,False,442.2,19,Thursday,8,17,353
False,False,False,418.6,20,Saturday,10,8,908
False,False,False,457.11,17,Friday,7,47,5250
True,False,False,117.6,10,Saturday,10,35,5801
False,False,True,518.6,18,Tuesday,7,16,6502
False,False,False,222.6,19,Friday,7,13,9626
True,False,False,159.6,16,Wednesday,9,31,147
False,False,False,370.6,1,Saturday,10,12,2366
False,False,False,421.1,19,Monday,5,8,2250
False,False,False,257.6,16,Saturday,7,15,3718
True,False,False,287.6,1,Thursday,11,33,2895
False,False,True,118.6,0,Sunday,11,43,3359
False,False,False,437.1,21,Friday,10,41,1875
False,False,False,541.6,17,Tuesday,8,30,2941
False,False,False,221.96,13,Thursday,5,25,490
False,False,False,187.19,19,Tuesday,9,51,1279
False,False,False,350.1,19,Monday,6,3,2974
False,False,False,159.59,3,Friday,9,22,1810
False,False,True,283.98,4,Sunday,6,58,5742
False,False,False,391.59,12,Tuesday,7,33,10231
False,False,False,390.61,19,Saturday,9,3,811
False,False,False,251.1,19,Monday,8,42,1232
False,False,False,378.6,20,Wednesday,7,32,2007
False,False,False,475.7,12,Sunday,10,14,1352
True,False,True,102.6,15,Tuesday,11,35,659
False,False,False,352.72,14,Wednesday,8,1,821
False,False,True,110.59,21,Saturday,6,9,4464
False,False,True,69.6,22,Wednesday,7,10,1803
False,False,False,491.6,0,Thursday,11,41,6637
True,False,False,192.6,22,Wednesday,8,5,564
False,False,False,199.1,9,Wednesday,6,4,1967
True,False,False,190.6,12,Sunday,9,22,992
False,False,False,283.99,16,Sunday,9,33,397
False,False,False,524.48,17,Thursday,11,46,5530
False,False,False,414.58,15,Sunday,7,3,769
False,False,True,258.6,14,Monday,5,16,728
False,False,True,228.6,21,Friday,9,15,650
False,False,False,267.6,17,Thursday,8,41,5399
True,False,True,148.6,1,Tuesday,9,26,3916
False,False,False,261.59,15,Tuesday,6,24,1464
False,False,False,352.6,9,Thursday,8,2,2353
True,False,False,97.6,22,Tuesday,8,51,4356
True,False,False,119.1,14,Tuesday,11,45,1136
False,False,False,414.01,12,Monday,10,43,5679
True,False,False,284.73,12,Wednesday,8,17,4188
True,False,True,148.6,22,Saturday,10,6,5227
False,False,False,578.6,12,Wednesday,10,43,3762
False,False,False,419.6,19,Friday,8,51,4116
False,False,False,357.6,14,Thursday,5,9,719
False,False,False,771.61,16,Friday,8,38,3634
True,False,True,128.6,1,Saturday,8,53,1958
False,False,False,337.6,19,Tuesday,8,42,8083
False,False,False,247.6,23,Wednesday,6,16,3631
False,False,True,256.6,19,Sunday,6,31,684
True,False,False,217.61,6,Saturday,9,10,4051
False,False,False,266.1,20,Monday,10,12,3530
False,False,False,611.6,15,Friday,9,12,988
False,False,False,687.2,10,Friday,5,21,2187
False,False,True,98.6,20,Wednesday,7,19,7382
False,False,False,533.6,7,Sunday,6,17,1667
False,False,False,397.1,16,Friday,10,35,900
True,False,False,207.6,17,Wednesday,8,42,5978
False,False,False,469.6,12,Monday,7,26,911
False,False,False,189.58,10,Monday,8,38,5565
False,False,True,504.35,21,Tuesday,6,4,2204
False,False,False,322.6,10,Saturday,5,12,984
False,False,False,266.1,14,Monday,9,32,2458
False,False,True,108.6,12,Tuesday,6,46,1617
False,False,False,678.6,20,Friday,5,20,2276
False,False,True,358.6,9,Saturday,5,9,674
True,False,False,287.1,1,Wednesday,7,2,1103
False,False,False,432.6,23,Sunday,8,47,68
False,False,True,178.6,16,Tuesday,6,49,1454
False,False,False,142.6,20,Friday,9,58,228
False,False,True,473.6,6,Saturday,7,55,1156
False,False,True,118.6,21,Sunday,6,44,3589
False,False,True,108.6,16,Saturday,9,28,1460
False,False,False,270.58,14,Wednesday,7,55,1203
False,False,False,212.58,10,Friday,8,47,3776
False,False,True,113.6,0,Thursday,7,39,6864
False,False,True,268.6,18,Wednesday,8,17,5444
True,False,True,123.61,20,Saturday,10,19,202
False,False,False,558.11,14,Saturday,9,37,7005
False,False,False,218.61,12,Thursday,9,47,1266
True,False,False,87.6,11,Tuesday,8,22,1124
False,False,False,442.2,10,Friday,7,3,3541
False,False,False,457.6,19,Thursday,7,52,7681
False,False,False,555.6,22,Friday,9,15,1441
False,False,False,247.61,18,Saturday,6,38,7607
False,False,False,397.6,21,Monday,5,2,443
False,False,True,72.48,1,Saturday,10,24,1018
False,False,False,276.6,13,Friday,9,20,2393
True,False,False,168.6,14,Tuesday,9,22,6420
False,False,True,393.6,20,Friday,9,32,4719
False,False,False,107.6,23,Monday,10,39,856
False,False,True,152.6,11,Saturday,10,5,1047
False,False,False,717.6,12,Thursday,5,8,5694
False,False,False,111.6,19,Wednesday,9,12,7285
False,False,False,1002.54,14,Thursday,8,51,1127
False,False,False,117.6,19,Tuesday,11,43,1404
False,False,False,417.21,16,Thursday,10,26,3451
False,False,False,351.6,20,Friday,9,32,200
False,False,False,258.6,13,Sunday,9,46,1128
False,False,False,504.2,17,Tuesday,7,6,1272
True,False,False,160.1,11,Saturday,9,35,3265
False,False,False,129.58,20,Wednesday,10,29,8259
False,False,False,542.7,18,Wednesday,8,11,153
False,False,True,348.6,10,Friday,8,53,6051
False,False,False,557.1,16,Wednesday,10,5,4869
False,False,True,98.6,13,Wednesday,9,41,4571
False,False,False,551.6,20,Sunday,6,3,2390
False,False,False,294.6,18,Tuesday,5,5,5033
False,False,False,546.1,15,Tuesday,7,15,1619
False,False,False,358.6,19,Sunday,10,35,1031
False,False,False,439.58,23,Sunday,10,4,1440
True,False,True,108.6,21,Saturday,7,8,3874
False,False,True,208.61,19,Wednesday,9,10,1108
False,False,True,298.6,23,Saturday,9,45,587
False,False,False,478.61,10,Friday,8,5,5228
False,False,False,408.6,12,Thursday,7,19,2249
True,False,True,126.35,18,Wednesday,8,38,701
True,False,False,205.6,11,Wednesday,9,26,1476
False,False,False,464.7,15,Saturday,5,21,5673
False,False,False,237.6,11,Monday,8,10,3606
False,False,False,331.6,14,Thursday,9,21,6066
False,False,False,442.6,10,Monday,10,30,1588
False,False,False,575.6,20,Wednesday,7,31,1695
False,False,False,352.6,10,Monday,9,43,861
True,False,False,127.6,12,Tuesday,10,50,444
True,False,False,313.6,17,Wednesday,8,7,4537
True,False,True,138.6,11,Tuesday,8,44,7255
False,False,True,468.61,21,Sunday,5,1,2627
False,False,False,778.61,11,Saturday,9,9,3229
False,False,False,682.2,23,Monday,7,4,3300
False,False,False,391.58,13,Tuesday,6,2,1103
False,False,False,391.61,15,Tuesday,9,33,431
False,False,True,328.6,23,Sunday,6,13,3766
False,False,False,253.6,12,Sunday,6,1,5919
False,False,False,777.1,13,Saturday,6,52,1277
False,False,True,252.48,12,Friday,5,22,4856
False,False,False,337.1,13,Thursday,6,2,4832
False,False,False,383.61,10,Sunday,6,34,944
False,False,False,444.1,15,Thursday,5,15,917
False,False,False,280.6,17,Wednesday,8,38,1058
False,False,False,606.59,10,Monday,6,14,2179
False,False,False,391.61,10,Wednesday,7,14,3404
False,False,False,567.21,1,Friday,6,55,189
False,False,True,224.6,23,Thursday,8,43,622
False,False,False,801.6,17,Sunday,7,19,2065
False,False,False,436.6,16,Saturday,8,53,604
False,False,True,388.6,20,Wednesday,6,23,7617
False,False,False,297.6,14,Tuesday,5,2,7270
False,False,True,123.61,23,Wednesday,7,19,678
False,False,True,111.98,22,Monday,9,8,1746
False,False,False,503.6,6,Sunday,6,51,2263
False,False,False,342.2,14,Saturday,5,38,2171
False,False,False,554.08,14,Tuesday,6,14,1017
False,False,False,294.6,13,Tuesday,4,6,6294
False,False,False,547.6,4,Friday,5,16,2154
True,False,False,177.61,21,Tuesday,9,22,8554
False,False,True,383.61,14,Tuesday,8,4,5969
False,False,False,247.6,14,Tuesday,8,55,7121
True,False,True,205.6,21,Monday,11,45,1468
False,False,True,168.61,12,Sunday,9,37,67
False,False,False,637.6,14,Wednesday,7,58,3652
False,False,False,358.6,15,Sunday,7,25,859
False,False,False,564.61,19,Sunday,7,25,7049
False,False,False,307.6,10,Thursday,10,29,293
False,False,False,837.19,17,Monday,6,3,7686
False,False,False,227.6,18,Wednesday,5,3,96
False,False,False,657.6,6,Saturday,9,3,33
False,False,False,1267.2,20,Thursday,11,36,1915
False,False,False,536.61,10,Sunday,6,36,2041
False,False,False,727.2,17,Sunday,7,23,1864
False,False,False,267.6,5,Tuesday,5,13,2270
False,False,False,393.6,20,Monday,5,9,2249
True,False,True,197.6,12,Tuesday,7,18,497
True,False,True,88.6,21,Monday,10,44,769
False,False,True,162.6,11,Tuesday,8,28,1573
False,False,False,420.1,11,Saturday,9,13,3622
False,False,False,122.58,2,Thursday,11,37,2334
False,False,False,234.58,5,Saturday,6,1,870
False,False,False,511.6,22,Tuesday,6,53,3896
False,False,False,200.6,11,Wednesday,5,5,1739
True,False,False,297.6,22,Thursday,10,43,2441
False,False,False,437.21,16,Saturday,7,49,4102
False,False,False,607.58,23,Sunday,10,31,1898
False,False,False,481.6,15,Sunday,8,40,1992
True,False,True,138.6,13,Monday,8,9,2952
False,False,False,206.58,14,Tuesday,11,39,259
False,False,True,50.59,18,Saturday,10,37,4454
False,False,True,139.1,10,Wednesday,7,24,501
False,False,False,537.6,13,Thursday,6,33,7527
False,False,False,446.6,21,Friday,5,27,690
False,False,False,447.2,12,Sunday,9,40,2171
False,False,True,678.6,19,Thursday,8,4,1107
False,False,False,262.2,15,Thursday,9,53,3589
False,False,False,642.11,10,Saturday,6,58,5582
False,False,False,276.58,19,Thursday,6,41,7275
True,False,False,202.6,9,Wednesday,8,2,2191
True,False,False,217.61,11,Wednesday,10,6,4566
False,False,True,215.6,14,Sunday,7,1,4054
False,False,False,445.71,13,Wednesday,5,16,4766
False,False,False,411.6,17,Friday,6,27,4507
False,False,False,312.6,12,Thursday,10,30,647
False,False,False,306.58,2,Monday,7,27,875
False,False,True,378.61,21,Friday,8,37,1561
False,False,False,416.1,13,Wednesday,7,54,1280
False,False,False,398.6,18,Monday,6,39,1311
False,False,True,278.6,17,Thursday,4,11,4374
False,False,True,381.1,23,Thursday,8,23,721
False,False,False,624.14,13,Wednesday,10,14,1615
False,False,True,423.61,4,Monday,7,58,8054
False,False,False,430.1,11,Saturday,10,33,5044
True,False,False,347.2,12,Friday,8,36,5284
False,False,False,529.09,13,Tuesday,9,41,461
False,False,False,437.2,15,Saturday,8,23,7679
False,False,False,383.6,19,Thursday,5,3,2508
False,False,False,578.59,22,Sunday,6,3,247
False,False,False,477.21,19,Sunday,8,38,7919
False,False,True,218.6,21,Friday,5,23,1014
True,False,False,236.7,13,Wednesday,9,10,3799
True,False,False,168.6,20,Tuesday,9,22,1824
False,False,False,51.59,23,Wednesday,9,28,485
False,False,False,256.1,23,Friday,7,13,310
False,False,True,259.6,9,Saturday,6,27,4950
True,False,True,137.6,21,Saturday,10,37,1333
False,False,False,139.1,20,Monday,9,40,1816
False,False,True,202.6,22,Thursday,7,35,1810
False,False,True,238.6,10,Friday,10,42,264
False,False,False,429.61,11,Saturday,9,2,1739
True,False,True,168.59,0,Tuesday,6,19,263
False,False,True,296.61,14,Wednesday,8,1,5581
False,False,False,300.21,14,Thursday,11,44,1423
False,False,True,268.6,23,Thursday,6,14,1210
False,False,True,333.6,23,Sunday,7,4,1710
False,False,False,287.6,15,Monday,10,38,94
True,False,False,170.1,20,Thursday,9,32,1098
False,False,False,258.58,4,Sunday,5,13,669
False,False,True,202.6,19,Friday,8,4,9866
False,False,False,70.58,17,Wednesday,9,48,4066
False,False,False,297.6,6,Tuesday,8,41,1744
False,False,False,507.6,6,Monday,7,44,4212
False,False,False,564.61,14,Tuesday,10,22,2201
False,False,False,467.2,1,Wednesday,7,58,796
False,False,False,142.6,10,Wednesday,6,59,253
False,False,False,331.1,22,Thursday,8,20,3666
False,False,False,598.6,15,Friday,7,58,360
False,False,False,107.6,18,Saturday,10,25,916
True,False,False,171.6,12,Friday,8,34,152
False,False,True,163.61,14,Monday,6,38,68
False,False,False,336.12,11,Sunday,10,38,920
False,False,False,460.6,17,Monday,9,50,3411
False,False,False,539.58,2,Friday,9,33,3268
False,False,False,375.6,0,Sunday,6,36,1597
False,False,False,287.6,9,Friday,9,25,524
False,False,True,279.6,17,Monday,5,39,8885
False,False,False,349.2,0,Friday,8,26,1653
False,False,False,592.6,17,Sunday,8,35,734
False,False,False,631.6,5,Tuesday,8,24,526
False,False,False,306.1,10,Tuesday,7,44,4368
False,False,False,539.2,14,Monday,6,12,639
False,False,False,613.6,22,Tuesday,7,13,1446
False,False,False,725.6,19,Tuesday,7,2,1315
False,False,True,258.6,13,Monday,9,39,4314
False,False,False,407.6,21,Wednesday,9,17,3430
False,False,False,187.6,13,Saturday,9,24,4290
False,False,False,416.1,10,Monday,9,17,2387
False,False,False,221.62,6,Sunday,9,11,949
False,False,False,406.7,10,Wednesday,9,18,279
False,False,False,477.7,23,Wednesday,5,17,444
True,False,False,282.2,17,Thursday,5,21,1286
False,False,True,118.6,14,Thursday,6,42,1234
False,False,False,494.7,21,Saturday,9,37,7427
False,False,False,387.2,17,Saturday,9,58,1643
False,False,False,251.1,14,Friday,7,15,8982
False,False,False,395.58,15,Thursday,6,7,1206
True,False,False,192.6,14,Monday,10,1,1107
False,False,False,249.58,20,Sunday,6,43,782
False,False,False,269.6,11,Tuesday,8,37,2141
True,False,True,108.6,11,Friday,9,36,4176
False,False,False,294.6,21,Tuesday,5,2,453
False,False,False,688.6,10,Monday,9,19,3519
False,False,False,407.6,11,Sunday,9,19,2073
False,False,True,308.6,0,Friday,6,42,907
True,False,False,366.1,21,Sunday,10,31,3904
True,False,True,193.6,23,Saturday,10,45,3427
False,False,False,301.6,19,Tuesday,6,8,3329
False,False,False,83.97,6,Tuesday,9,54,4364
True,False,True,168.61,21,Friday,10,41,1335
False,False,False,560.1,19,Thursday,9,11,1781
False,False,False,471.61,7,Tuesday,5,29,3899
False,False,False,334.58,12,Friday,5,14,7092
True,False,False,111.6,12,Wednesday,10,43,1320
True,False,False,265.21,14,Tuesday,8,47,2558
False,False,False,142.6,11,Monday,7,7,4086
False,False,True,565.6,18,Sunday,7,24,119
False,False,False,456.6,17,Wednesday,8,18,1347
False,False,False,177.62,17,Monday,9,11,2021
False,False,False,283.6,11,Monday,9,27,5365
False,False,False,342.6,10,Tuesday,9,58,6105
False,False,False,508.61,22,Monday,10,28,4216
False,False,False,306.1,19,Saturday,8,43,4914
False,False,False,350.1,21,Sunday,5,12,3244
False,False,False,334.6,15,Tuesday,9,12,2418
True,False,False,180.1,18,Wednesday,9,18,867
False,False,False,442.19,4,Friday,8,38,4277
False,False,False,614.6,12,Saturday,6,9,1578
False,False,True,158.6,19,Wednesday,10,45,738
False,False,False,176.59,15,Thursday,10,47,1557
False,False,False,253.6,11,Tuesday,6,18,3539
False,False,False,400.1,18,Wednesday,9,31,205
False,False,False,389.61,19,Monday,9,10,6168
False,False,False,350.1,13,Thursday,7,5,6903
True,False,True,94.6,23,Wednesday,8,26,1154
True,False,False,97.6,18,Tuesday,11,39,915
False,False,False,253.6,18,Wednesday,5,1,5529
False,False,False,357.2,17,Wednesday,8,33,359
False,False,False,1244.7,1,Saturday,10,54,3769
False,False,False,367.6,19,Monday,6,15,264
False,False,False,247.6,19,Monday,10,14,1211
False,False,False,367.2,23,Friday,8,46,4396
False,False,False,123.58,17,Wednesday,9,30,295
False,False,False,406.6,17,Thursday,6,14,17
True,False,True,38.61,12,Thursday,5,37,3977
False,False,False,448.6,20,Thursday,8,28,4239
False,False,True,188.6,14,Monday,9,40,6701
False,False,False,564.6,1,Wednesday,8,3,3551
False,False,False,263.58,12,Monday,8,53,7165
False,False,False,278.1,17,Monday,7,4,3022
False,False,True,598.61,16,Wednesday,6,19,4475
False,False,False,591.7,22,Monday,6,33,3682
False,False,False,263.61,18,Wednesday,8,31,2402
True,False,False,180.1,0,Thursday,9,7,6217
True,False,False,137.1,20,Monday,8,2,2802
False,False,False,235.58,20,Thursday,6,42,3922
False,False,True,258.6,17,Friday,5,6,1379
False,False,True,408.6,17,Tuesday,5,2,6921
False,False,True,198.6,12,Tuesday,7,22,1327
False,False,False,480.71,15,Wednesday,6,4,353
False,False,True,213.6,1,Sunday,7,39,1587
False,False,False,226.6,20,Tuesday,9,23,2322
True,False,False,307.6,16,Wednesday,10,32,5336
False,False,False,279.6,12,Wednesday,7,8,19
False,False,True,153.6,17,Saturday,10,22,1905
False,False,False,638.61,20,Thursday,7,14,1445
False,False,True,172.6,1,Wednesday,7,17,2339
True,False,False,277.98,17,Monday,9,32,4120
False,False,False,396.22,11,Tuesday,7,18,445
True,False,False,203.1,17,Sunday,8,28,1700
False,False,False,291.59,17,Monday,8,9,1844
False,False,True,158.6,15,Tuesday,11,47,2510
False,False,False,373.1,18,Tuesday,8,17,4673
False,False,False,501.6,6,Wednesday,9,41,2512
False,False,True,93.6,10,Saturday,4,12,649
True,False,False,203.7,1,Wednesday,10,39,2574
False,False,False,466.11,15,Friday,8,36,4810
True,False,False,102.6,10,Tuesday,7,32,1251
False,False,True,318.6,0,Monday,7,37,1171
False,False,False,488.6,10,Friday,6,40,1192
False,False,False,514.7,18,Friday,8,2,2303
True,False,True,148.6,2,Friday,9,15,385
False,False,False,347.61,17,Saturday,4,2,5508
False,False,True,161.6,6,Tuesday,10,19,548
False,False,False,657.19,15,Wednesday,7,41,2122
False,False,False,366.1,13,Tuesday,5,6,4593
False,False,False,439.1,14,Sunday,7,40,3502
False,False,False,202.6,16,Tuesday,8,9,7211
False,False,True,198.6,21,Wednesday,6,19,2413
False,False,True,178.6,15,Tuesday,10,23,6013
True,False,False,133.61,13,Wednesday,10,41,2179
False,False,False,200.1,11,Monday,6,49,1084
False,False,False,553.6,17,Sunday,8,49,4472
True,False,False,127.21,13,Wednesday,9,44,229
False,False,False,429.1,10,Tuesday,9,14,2471
False,False,True,205.6,17,Sunday,8,56,857
False,False,False,359.2,10,Monday,8,51,908
False,False,False,180.1,10,Tuesday,8,20,7188
False,False,True,313.6,18,Friday,6,46,7262
False,False,False,568.6,17,Thursday,4,1,371
False,False,False,181.58,12,Wednesday,8,30,8052
False,False,False,547.2,18,Thursday,7,60,1650
False,False,False,717.6,13,Sunday,8,41,5669
False,False,False,427.6,15,Friday,9,57,2866
True,False,True,258.6,14,Saturday,9,38,7634
False,False,False,747.6,19,Monday,6,15,2109
False,False,False,448.6,19,Thursday,8,34,3346
False,False,False,557.6,14,Sunday,8,36,5716
False,False,False,651.7,10,Wednesday,8,6,835
False,False,False,312.6,13,Monday,10,44,7361
False,False,False,234.59,19,Thursday,6,36,1053
False,False,False,536.61,16,Friday,7,55,1485
True,False,True,238.6,20,Wednesday,9,44,1581
False,False,True,288.6,20,Sunday,10,51,2151
False,False,False,437.6,9,Thursday,7,21,8260
False,False,False,288.6,17,Sunday,6,45,738
False,False,False,358.6,16,Wednesday,8,13,507
False,False,True,428.6,13,Tuesday,6,31,1948
False,False,False,581.7,23,Tuesday,5,9,1046
False,False,False,503.61,14,Monday,9,45,634
False,False,False,487.1,13,Sunday,7,45,4086
False,False,False,197.6,19,Tuesday,10,24,3589
False,False,False,189.6,15,Saturday,5,16,3930
False,False,False,379.6,10,Saturday,9,51,668
False,False,True,408.6,20,Thursday,9,60,2356
False,False,False,267.6,20,Thursday,8,4,320
False,False,False,527.6,9,Thursday,7,39,6749
False,False,False,146.58,10,Wednesday,10,32,738
False,False,False,367.6,14,Thursday,8,30,4823
False,False,False,302.2,1,Wednesday,7,22,327
False,False,False,407.2,17,Tuesday,6,30,3966
False,False,True,348.6,14,Monday,6,25,433
False,False,False,648.61,13,Monday,9,50,5054
True,False,True,48.6,0,Thursday,10,32,4188
False,False,True,628.6,16,Friday,6,30,3379
False,False,False,197.2,2,Sunday,9,14,1144
False,False,False,268.6,13,Friday,9,43,4148
False,False,False,317.6,9,Friday,9,3,1756
False,False,False,437.1,22,Wednesday,6,55,1668
False,False,False,327.6,20,Friday,6,48,1729
False,False,False,577.2,12,Friday,9,28,1091
False,False,True,418.6,15,Saturday,6,58,184
False,False,False,611.71,10,Wednesday,6,42,6348
True,False,False,197.6,15,Tuesday,9,38,2565
False,False,False,338.6,14,Tuesday,8,18,4550
False,False,False,577.1,1,Tuesday,7,11,515
False,False,False,243.99,14,Sunday,10,37,5130
False,False,False,338.6,14,Monday,10,31,2666
False,False,True,163.98,23,Monday,9,30,6451
False,False,True,278.6,12,Thursday,6,10,279
False,False,False,301.61,23,Friday,11,38,2618
False,False,True,408.6,15,Friday,5,11,4849
False,False,True,53.6,23,Wednesday,6,42,6737
False,False,False,378.6,17,Monday,10,27,462
False,False,False,312.6,17,Thursday,9,31,330
True,False,False,257.21,18,Wednesday,10,32,4070
False,False,False,597.7,12,Thursday,5,18,4733
False,False,True,82.59,14,Thursday,9,26,6694
False,False,False,581.6,14,Sunday,5,29,4985
False,False,False,182.6,19,Tuesday,5,13,229
False,False,False,309.1,21,Sunday,6,19,849
True,False,True,68.6,16,Sunday,9,11,5995
False,False,False,1341.6,11,Wednesday,9,11,3723
False,False,False,708.6,21,Sunday,10,19,7451
False,False,False,185.6,14,Tuesday,5,3,2413
False,False,False,219.59,1,Sunday,5,21,844
False,False,True,278.6,22,Sunday,10,48,952
False,False,False,351.6,13,Thursday,9,8,3163
True,False,False,147.2,18,Wednesday,9,28,1390
False,False,False,405.1,16,Thursday,6,17,1903
False,False,False,322.7,2,Tuesday,5,11,444
False,False,False,202.6,15,Wednesday,8,10,301
False,False,True,148.6,20,Thursday,7,17,52
False,False,False,907.61,16,Saturday,4,5,6680
True,False,True,151.6,16,Thursday,10,45,3927
